IssueKey,CommitId,CommitDate,SelectionStrategy,ParentCount,IsMerge,IssueInSubject,ProductionJavaFiles,ProductionJavaPaths,Subject
STORM-1669,81997ece6422d2b80ef02b86521772276debc03f,2016-03-31T12:30:35+08:00,NON_MERGE,1,false,true,1,external/storm-solr/src/main/java/org/apache/storm/solr/bolt/SolrUpdateBolt.java,STORM-1669: Fix SolrUpdateBolt flush bug
STORM-1670,0bf05592f4dd8834b99994c0f4c5147925de462f,2016-04-01T16:29:53+05:30,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/VersionedStore.java,STORM-1670 version store should consider ony active/finished version files
STORM-1670,4c0500206509b205769b8a1a17a17f77d7772fa7,2016-04-01T16:29:53+05:30,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/VersionedStore.java,STORM-1670 version store should consider ony active/finished version files
STORM-1670,f6616ccd3de64c55460492f5968ad64a21adcf86,2016-04-02T00:30:08+05:30,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/VersionedStore.java,STORM-1670 Removed DirectoryStream changes
STORM-1670,ff33253f1e1ab720b9e8dbd11ce7406ab2e61c2a,2016-04-02T00:30:08+05:30,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/VersionedStore.java,STORM-1670 Removed DirectoryStream changes
STORM-1672,6763f71b3e4f1d8e5b8f1f05b61f622db0969642,2016-03-31T15:45:06-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/stats/StatsUtil.java,STORM-1672: Stats getting class cast exception
STORM-1674,03385598e73e6e0f61c5f893635110f4bc5cdb6c,2016-05-20T15:14:48-04:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaConfig.java,STORM-1674: resolve merge conflicts
STORM-1674,f069cfb08099a54448bba3f96f20c5b929ea6af3,2016-05-20T15:24-04:00,NON_MERGE,1,false,true,2,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaConfig.java | external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaUtils.java,STORM-1674: rename KafkaConfig.fetchMinBytes to KafkaConfig.minFetchByte to retain backward compatibility with 1.0.x versions
STORM-1674,6d1cb548f419df966056d0c407572f47d6bdf495,2016-05-20T15:33:02-04:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaConfig.java,STORM-1674: remove unused KakfaConfig.fetchMinBytes variable.
STORM-1676,0f5d6fd12deb1a11a4654057a296f88f904e874f,2016-05-16T15:36:12+09:00,FIRST_PARENT_MERGE,2,true,true,1,storm-core/src/jvm/org/apache/storm/stats/StatsUtil.java,Merge branch 'stat-util' of https://github.com/abhishekagarwal87/storm into STORM-1676
STORM-1681,d16ee25c7b1db4547e39a4af4d89a3c1b42d9c73,2016-04-04T11:03:05-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/scheduling/DefaultResourceAwareStrategy.java,[STORM-1681] - Bug in scheduling cyclic topologies when scheduling with RAS
STORM-1681,b67f42a088e87e70d764247fcb0ed46c222d98b8,2016-04-14T10:08:28-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/scheduling/DefaultResourceAwareStrategy.java,Merge branch 'STORM-1681' of https://github.com/jerrypeng/storm
STORM-1687,44343318a116b8d546df3dedadc2bbea427ae3eb,2016-04-05T20:03:02-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/stats/StatsUtil.java,[STORM-1687] divide by zero in StatsUtil
STORM-1693,3923e17ec55ce2954ca8c1966dbd017ed6a67fef,2016-04-12T15:14:42+05:30,NON_MERGE,1,false,true,2,storm-core/src/jvm/org/apache/storm/metric/internal/RateTracker.java | storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,STORM-1693: Move stats cleanup to executor shutdown
STORM-1693,983c420bfb170fba0b6ae0fd1b1fb3b99d3a1079,2016-04-12T21:12:09+05:30,NON_MERGE,1,false,true,4,storm-core/src/jvm/org/apache/storm/metric/internal/RateTracker.java | storm-core/src/jvm/org/apache/storm/stats/BoltExecutorStats.java | storm-core/src/jvm/org/apache/storm/stats/SpoutExecutorStats.java | storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,STORM-1693: Move stats cleanup to executor shutdown
STORM-1694,27970e79556e7ffd861e968c08293e63383609d1,2016-06-21T09:35:16-07:00,NON_MERGE,1,false,true,12,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStream.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreams.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreamsNamedTopics.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreamsWildcardTopics.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutBatchMetadata.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutManager.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutOpaque.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutOpaqueCoordinator.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutTopicPartition.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutTopicPartitionRegistry.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutTransactional.java,STORM-1694: Kafka Spout Trident Implementation Using New Kafka Consumer API  - Kafka New Client - Opaque Transactional Trident Spout Implementation  - Implementation supporting multiple named topics and wildcard topics
STORM-1694,76d6e7e5249fe564dee1a3b92b9d9799cb50ef4c,2016-06-21T09:35:16-07:00,NON_MERGE,1,false,true,12,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStream.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreams.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreamsNamedTopics.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreamsWildcardTopics.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutBatchMetadata.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutManager.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutOpaque.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutOpaqueCoordinator.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutTopicPartition.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutTopicPartitionRegistry.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutTransactional.java,STORM-1694: Kafka Spout Trident Implementation Using New Kafka Consumer API  - Kafka New Client - Opaque Transactional Trident Spout Implementation  - Implementation supporting multiple named topics and wildcard topics
STORM-1696,9271056b22ab5c734157a9ca1f3f4ab9a28d4b4b,2016-04-07T18:12:33-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,[STORM-1696]-1.x-branch status not sync if zk fails in backpressure
STORM-1696,a70195d717e1ed179425a0305b2e4279afeb6118,2016-04-13T13:04:57-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,[STORM-1696] status not sync if zk fails in backpressure
STORM-1713,5ddec1eddd46568d9917b33681c459fa04fc31f4,2016-04-15T11:26:19+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/StringMultiSchemeWithTopic.java,STORM-1713: Replace NotImplementedException with UnsupportedOperationException
STORM-1713,c7ee99a9e747ad539676cdda0c7ab435f7fb4eaa,2016-04-15T11:26:19+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/StringMultiSchemeWithTopic.java,STORM-1713: Replace NotImplementedException with UnsupportedOperationException
STORM-1713,fe33b779271a67032fa45a790ecfd54680b60cd4,2016-04-15T11:26:19+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/StringMultiSchemeWithTopic.java,STORM-1713: Replace NotImplementedException with UnsupportedOperationException
STORM-1714,3b879d62d68ac75310d12784d8d1ad4213fdd38e,2016-04-15T17:36:07+05:30,NON_MERGE,1,false,true,4,storm-core/src/jvm/org/apache/storm/topology/CheckpointTupleForwarder.java | storm-core/src/jvm/org/apache/storm/topology/IStatefulBolt.java | storm-core/src/jvm/org/apache/storm/topology/StatefulBoltExecutor.java | storm-core/src/jvm/org/apache/storm/topology/TopologyBuilder.java,[STORM-1714] StatefulBolts ends up as normal bolts while using TopologyBuilder.setBolt without parallelism
STORM-1714,8868a58c27b6baee3d8fa1487434fc58509e514d,2016-04-15T17:36:07+05:30,NON_MERGE,1,false,true,4,storm-core/src/jvm/org/apache/storm/topology/CheckpointTupleForwarder.java | storm-core/src/jvm/org/apache/storm/topology/IStatefulBolt.java | storm-core/src/jvm/org/apache/storm/topology/StatefulBoltExecutor.java | storm-core/src/jvm/org/apache/storm/topology/TopologyBuilder.java,[STORM-1714] StatefulBolts ends up as normal bolts while using TopologyBuilder.setBolt without parallelism
STORM-1714,95e7afc29cde1b7f16c1b0ab8ad65bbd9ed9a2af,2016-04-18T23:17:10+05:30,NON_MERGE,1,false,true,3,storm-core/src/jvm/org/apache/storm/topology/BaseStatefulBoltExecutor.java | storm-core/src/jvm/org/apache/storm/topology/CheckpointTupleForwarder.java | storm-core/src/jvm/org/apache/storm/topology/StatefulBoltExecutor.java,[STORM-1714] refactored common logic into BaseStatefulBoltExecutor
STORM-1714,f2a02bff16401fd27d91c6efee951ecb528a1b7b,2016-04-18T23:17:10+05:30,NON_MERGE,1,false,true,3,storm-core/src/jvm/org/apache/storm/topology/BaseStatefulBoltExecutor.java | storm-core/src/jvm/org/apache/storm/topology/CheckpointTupleForwarder.java | storm-core/src/jvm/org/apache/storm/topology/StatefulBoltExecutor.java,[STORM-1714] refactored common logic into BaseStatefulBoltExecutor
STORM-1725,3702df4abfcad3537847f5aa957aaf243c1860a0,2016-04-22T10:16:31-07:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java,STORM-1725: Kafka Spout New Consumer API - KafkaSpoutRetryExponentialBackoff method should use HashMap instead of TreeMap not to throw Exception  - Replace TreeMap with HashMap
STORM-1725,701a9045f62e3a61f7021f79a765ea89c1afa69d,2016-04-22T10:16:31-07:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java,STORM-1725: Kafka Spout New Consumer API - KafkaSpoutRetryExponentialBackoff method should use HashMap instead of TreeMap not to throw Exception  - Replace TreeMap with HashMap
STORM-1728,9db92f6714842af14a244544b6e34b2814e2565b,2016-05-17T14:12:57-07:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/trident/spout/PartitionedTridentSpoutExecutor.java,[Storm-1728] TransactionalTridentKafkaSpout error
STORM-1728,e210932dde69ba6d173364a1d3a8e8e9b6b4dc3c,2016-05-17T14:12:57-07:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/trident/spout/PartitionedTridentSpoutExecutor.java,[Storm-1728] TransactionalTridentKafkaSpout error
STORM-1728,eda2d6aef2bbc7f2ad3e67ea956a6d8c1df51d2e,2016-05-17T14:12:57-07:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/trident/spout/PartitionedTridentSpoutExecutor.java,[Storm-1728] TransactionalTridentKafkaSpout error
STORM-1730,3c78314e18e21cd188cd7b8e5ae3f2143ed75cbd,2016-05-05T17:32:33+01:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,STORM-1730 LocalCluster#shutdown() does not terminate all storm threads/thread pools.
STORM-1730,20f28a3a40f650895615cda6d496d05f919a649f,2016-05-18T09:35:14-07:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,Merge branch 'master' of https://github.com/fbyrne/storm into STORM-1730
STORM-1730,6e46e27a6971fd15fefcc1072edf87cfa2b7dcb9,2016-05-18T09:35:14-07:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,Merge branch 'master' of https://github.com/fbyrne/storm into STORM-1730
STORM-1737,04f00e56beb9799dc8b8fc732271b786ced5c21e,2016-04-29T09:18:05-07:00,NON_MERGE,1,false,true,2,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java,STORM-1737: storm-kafka-client has compilation errors with Apache Kafka 0.10
STORM-1737,2e62b8bccde5d61622ae98d0e02bd11eae55fe55,2016-04-29T09:18:05-07:00,NON_MERGE,1,false,true,2,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java,STORM-1737: storm-kafka-client has compilation errors with Apache Kafka 0.10
STORM-1750,b267c292faffc28be869dfb0424dc729d45808fe,2016-04-30T22:50:15+02:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/cluster/ZKStateStorage.java,STORM-1750: Ensure worker dies when report-error-and-die is called. Make ZkStateStorage set_data try setting data if node creation fails because the node exists
STORM-1750,2bebca52a56f98fa423c518eae6af50c00c9b098,2016-05-05T10:57:47+02:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/cluster/ZKStateStorage.java,STORM-1750: Replace manual exception cause check with Utils.exceptionCauseIsInstanceOf
STORM-1764,354fcaf64567f3332b3311681308a841ee83cf34,2016-05-16T18:16:25+09:00,FIRST_PARENT_MERGE,2,true,true,2,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerServer.java | storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftDecoder.java,Merge branch 'master' of https://github.com/knusbaum/incubator-storm into STORM-1764
STORM-1764,b7b7e5fae6a50849a42ce835cbebddc6285033e2,2016-05-16T18:22:04+09:00,FIRST_PARENT_MERGE,2,true,true,2,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerServer.java | storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftDecoder.java,Merge branch 'STORM-1764-1.x' into 1.x-branch
STORM-1764,1418e41eed9dc899928beaf103e5ecb38dcdc027,2016-05-16T18:24:03+09:00,FIRST_PARENT_MERGE,2,true,true,2,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerServer.java | storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftDecoder.java,Merge branch 'STORM-1764-1.0.x' into 1.0.x-branch
STORM-1771,a8ea1419319040196f18363497583c25ab496c3a,2016-06-06T10:39:45-07:00,NON_MERGE,1,false,true,1,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveState.java,STORM-1771. HiveState should flushAndClose before closing old or idle Hive connections.
STORM-1771,ca186cd1a62c90022a6b8cd4616efd5b32505a5a,2016-06-06T10:39:45-07:00,NON_MERGE,1,false,true,1,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveState.java,STORM-1771. HiveState should flushAndClose before closing old or idle Hive connections.
STORM-1771,f5eb4790e77ec1cda9706c68a9a728808034ffec,2016-06-06T10:39:45-07:00,NON_MERGE,1,false,true,1,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveState.java,STORM-1771. HiveState should flushAndClose before closing old or idle Hive connections.
STORM-1772,08dd24b2d4d7dda0d59012f602405c0ad9a1cafd,2017-02-22T22:42:22-08:00,NON_MERGE,1,false,true,19,storm-perf/src/main/java/org/apache/storm/perf/ConstSpoutIdBoltNullBoltTopo.java | storm-perf/src/main/java/org/apache/storm/perf/ConstSpoutNullBoltTopo.java | storm-perf/src/main/java/org/apache/storm/perf/ConstSpoutOnlyTopo.java | storm-perf/src/main/java/org/apache/storm/perf/FileReadWordCountTopo.java | storm-perf/src/main/java/org/apache/storm/perf/HdfsSpoutNullBoltTopo.java | storm-perf/src/main/java/org/apache/storm/perf/KafkaHdfsTopo.java | storm-perf/src/main/java/org/apache/storm/perf/KafkaSpoutNullBoltTopo.java | storm-perf/src/main/java/org/apache/storm/perf/StrGenSpoutHdfsBoltTopo.java | storm-perf/src/main/java/org/apache/storm/perf/bolt/CountBolt.java | storm-perf/src/main/java/org/apache/storm/perf/bolt/DevNullBolt.java | storm-perf/src/main/java/org/apache/storm/perf/bolt/IdBolt.java | storm-perf/src/main/java/org/apache/storm/perf/bolt/SplitSentenceBolt.java | storm-perf/src/main/java/org/apache/storm/perf/spout/ConstSpout.java | storm-perf/src/main/java/org/apache/storm/perf/spout/FileReadSpout.java | storm-perf/src/main/java/org/apache/storm/perf/spout/StringGenSpout.java | storm-perf/src/main/java/org/apache/storm/perf/utils/BasicMetricsCollector.java | storm-perf/src/main/java/org/apache/storm/perf/utils/Helper.java | storm-perf/src/main/java/org/apache/storm/perf/utils/IdentityBolt.java | storm-perf/src/main/java/org/apache/storm/perf/utils/MetricsSample.java,STORM-1772 Adding top level storm-perf module with perf topos
STORM-1772,5c59e0632108847a0ba7dacf43eff9ac477b00d7,2017-03-07T13:03-08:00,NON_MERGE,1,false,true,19,storm-perf/src/main/java/org/apache/storm/perf/ConstSpoutIdBoltNullBoltTopo.java | storm-perf/src/main/java/org/apache/storm/perf/ConstSpoutNullBoltTopo.java | storm-perf/src/main/java/org/apache/storm/perf/ConstSpoutOnlyTopo.java | storm-perf/src/main/java/org/apache/storm/perf/FileReadWordCountTopo.java | storm-perf/src/main/java/org/apache/storm/perf/HdfsSpoutNullBoltTopo.java | storm-perf/src/main/java/org/apache/storm/perf/KafkaHdfsTopo.java | storm-perf/src/main/java/org/apache/storm/perf/KafkaSpoutNullBoltTopo.java | storm-perf/src/main/java/org/apache/storm/perf/StrGenSpoutHdfsBoltTopo.java | storm-perf/src/main/java/org/apache/storm/perf/bolt/CountBolt.java | storm-perf/src/main/java/org/apache/storm/perf/bolt/DevNullBolt.java | storm-perf/src/main/java/org/apache/storm/perf/bolt/IdBolt.java | storm-perf/src/main/java/org/apache/storm/perf/bolt/SplitSentenceBolt.java | storm-perf/src/main/java/org/apache/storm/perf/spout/ConstSpout.java | storm-perf/src/main/java/org/apache/storm/perf/spout/FileReadSpout.java | storm-perf/src/main/java/org/apache/storm/perf/spout/StringGenSpout.java | storm-perf/src/main/java/org/apache/storm/perf/utils/BasicMetricsCollector.java | storm-perf/src/main/java/org/apache/storm/perf/utils/Helper.java | storm-perf/src/main/java/org/apache/storm/perf/utils/IdentityBolt.java | storm-perf/src/main/java/org/apache/storm/perf/utils/MetricsSample.java,Merge branch 'STORM-1772' of https://github.com/roshannaik/storm into STORM-1772
STORM-1837,e7b128461366ba2597bb083529cb3e0c36ac3bd3,2016-05-13T18:22:37+02:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/messaging/local/Context.java,STORM-1837: Fix complete-topology and prevent message loss when running local clusters with no time simulation
STORM-1837,e740c32a0e19b71fda5e0a72ef6c55d1685a213b,2016-08-26T16:09:39+02:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/messaging/local/Context.java,"STORM-1837: Check for null callback before flushing messages, ensure flusher thread doesn't swallow exceptions"
STORM-1837,0264698419b7da82eb494c4c23a6f8b185583229,2016-08-29T09:49:42+02:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/messaging/local/Context.java,STORM-1837: Minor style cleanup
STORM-1837,70ecffc8b83ccdf8f99bd35dfb53e14ef3578fa6,2016-09-19T18:28:55+02:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/messaging/local/Context.java,STORM-1837: Wrap throwable in RuntimeException before throwing from Runnable
